Dates,ABCAPITAL.NS Y,IDFC.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of IDFC.NS X,Effective Margin of ABCAPITAL.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of ABCAPITAL.NS X,Effective Investment of ABCAPITAL.NS Y,Multiplier X,Multiplier Y
2023-06-27,192.3000030517578,102.0999984741211,1.8855537992604596,19.36797220069656,172.93203085106126,,0.0909479442831702,,,,,,,,,,,,,,,
2023-06-28,192.3000030517578,102.0999984741211,1.8535100392465065,19.09323878620262,173.2067642655552,,0.0774411642490712,,,,,,,,,,,,,,,
2023-06-30,196.3000030517578,102.6999969482422,2.1232148088291867,21.94166776762654,174.35833528413127,1.0,0.097561024327019,,,,,,,,,,,,,,,
2023-07-03,195.0500030517578,109.1999969482422,1.109350054278095,11.443304541923707,183.6066985098341,,0.0178633976540484,,,,,,,,,,,,,,,
2023-07-04,193.75,111.1999969482422,0.696558299804077,7.174546634306353,186.57545336569365,,0.0460308815580546,,,,,,,,,,,,,,,
2023-07-05,188.8500061035156,114.3000030517578,-0.2000015249742671,-2.0557595951162284,190.90576569863185,0.0,0.0603716221399859,,,,,,,,,,,,,,,
2023-07-06,189.0500030517578,113.6999969482422,-0.10016524846633,-1.029265559148996,190.0792686109068,,0.0439839269633079,,,,,,,,,,,,,,,
2023-07-07,189.25,111.3499984741211,0.2312841026126576,2.376565606576918,186.87343439342308,,0.034540283269991,,,,,,,,,,,,,,,
2023-07-10,185.0,110.3000030517578,-0.0410281049995958,-0.4212304983685158,185.4212304983685,,0.0282563760155699,,,,,,,,,,,,,,,
2023-07-11,183.8000030517578,114.8000030517578,-0.762702960705305,-7.807218814016437,191.60722186577425,,0.0354516465104354,,,,,,,,,,,,,,,
2023-07-12,188.4499969482422,115.0500030517578,-0.3395056591755303,-3.470964805931345,191.92096175417356,,0.0293267722785582,,,,,,,,,,,,,,,
2023-07-13,187.4499969482422,112.5999984741211,-0.1041482498306844,-1.0641073375595624,188.51410428580172,,0.024094842427672,,,,,,,,,,,,,,,
2023-07-14,189.1000061035156,113.8499984741211,-0.1156551644343217,-1.178614290266296,190.27862039378192,,0.0185915275208656,,,,,,,,,,,,,,,
