Dates,BEL.NS Y,HAL.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of HAL.NS X,Effective Margin of BEL.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of BEL.NS X,Effective Investment of BEL.NS Y,Multiplier X,Multiplier Y
2023-05-12,107.3000030517578,1486.9749755859375,-0.9647842123955298,-5.1705895747105615,112.47059262646836,,0.0771799116885346,1.0,3792.0499267578125,37.92049926757812,18.66449951171875,19.255999755859374,37.0,2.507877729005736,95.0999755859375,250.7877729005736,161.5999755859375,-66.5,1866.449951171875,1925.5999755859373,1.0,16.0
2023-05-15,107.6500015258789,1512.175048828125,-1.1436052847961993,-6.125173582032829,113.77517510791174,,0.0879605997315801,2.0,4740.39990234375,47.4039990234375,23.4339990234375,23.97,13.0,1.4597872380641013,69.19975280761719,145.97872380641016,538.8999481201172,-469.7001953125,2343.39990234375,2397.0,1.0,17.0
2023-05-16,108.4499969482422,1548.375,-1.346705070588075,-7.210931903155753,115.66092885139794,,0.0955274526434677,3.0,5566.999954223633,55.669999542236326,28.04,27.629999542236327,24.0,3.692295604359457,205.5500946044922,369.2295604359457,193.550048828125,12.000045776367188,2804.0,2762.999954223633,1.0,15.0
2023-05-17,108.25,1566.949951171875,-1.551232593375086,-8.312971562682094,116.5629715626821,,0.1068763509513726,4.0,6125.000045776367,61.25000045776367,30.455,30.79500045776367,15.0,4.903674279757696,300.3500518798828,490.3674279757696,53.60009765625,246.7499542236328,3045.5,3079.500045776367,1.0,15.0
2023-05-18,107.8000030517578,1546.949951171875,-1.411879230026585,-7.572512653904681,115.3725157056625,,0.0740310277396259,5.0,7196.949951171875,71.96949951171875,35.46550048828125,36.5039990234375,12.0,4.210113421867519,302.999755859375,421.011342186752,454.199951171875,-151.2001953125,3546.550048828125,3650.39990234375,1.0,16.0
2023-05-19,107.0,1536.6500244140625,-1.4371817395512645,-7.714085113539852,114.71408511353984,,0.0714212684334696,,,,,,,,,,,,,,,
2023-05-22,110.4499969482422,1549.6500244140625,-0.9126564592469032,-4.886624059089257,115.33662100733144,,0.0492519475238194,,,,,,,,,,,,,,,
2023-05-23,107.9000015258789,1523.199951171875,-1.1077047161576286,-5.92108812220215,113.82108964808106,,0.0429598908229914,,,,,,,,,,,,,,,
2023-05-24,108.8000030517578,1500.625,-0.7019937604387325,-3.741955715670073,112.54195876742789,,0.037042414944798,,,,,,,,,,,,,,,
2023-05-25,109.5999984741211,1507.3499755859375,-0.6105689034620456,-3.240962480275755,112.84096095439683,,0.0353548378869896,,,,,,,,,,,,,,,
2023-05-26,110.6999969482422,1510.0999755859375,-0.4227904914932587,-2.235012318086973,112.93500926632916,,0.0384557269792838,Individual Breakup,,Lot BEL.NS Y,Lot  HAL.NS X,Total Profit,Total Trade,,,,,,,,,
2023-05-29,111.4499969482422,1506.8499755859375,-0.24083498993418,-1.2679502919203287,112.71794724016252,,0.0357688387380398,Margin of HAL.NS X,Margin of BEL.NS Y,1,1,973.1996307373047,5,,,,,,,,,
2023-05-30,111.25,1551.074951171875,-0.716717211929655,-3.76011168044451,115.01011168044452,,0.0389504018215514,1,1,,,,,,,,,,,,,
2023-05-31,112.1500015258789,1558.5250244140625,-0.610584937699522,-3.192698272630068,115.34269979850896,,0.0376407894831513,,,,,,,,,,,,,,,
2023-06-01,112.9000015258789,1540.375,-0.2753142494048949,-1.4349308392299631,114.33493236510888,,0.0317904889096611,,,,,,,,,,,,,,,
2023-06-02,113.3000030517578,1583.9749755859375,-0.6316418357721469,-3.279978422766675,116.57998147452447,,0.0320085820782057,,,,,,,,,,,,,,,
2023-06-05,115.6500015258789,1641.75,-0.7543806715785377,-3.9017297901608,119.5517313160397,,0.0354382402756185,,,,,,,,,,,,,,,
2023-06-06,118.0500030517578,1706.550048828125,-0.9334889261032224,-4.808652053563691,122.8586551053215,,0.040101456395797,,,,,,,,,,,,,,,
2023-06-07,118.0500030517578,1744.0250244140625,-1.291284175705471,-6.635473471529195,124.685476523287,,0.0392093502058867,,,,,,,,,,,,,,,
2023-06-08,117.5500030517578,1763.699951171875,-1.558585870364394,-8.000258091876447,125.55026114363426,,0.043080976324176,,,,,,,,,,,,,,,
2023-06-09,120.3499984741211,1866.449951171875,-2.0128225007597185,-10.315367952739962,130.66536642686106,-1.0,0.0567790827271698,,,,,,,,,,,,,,,
2023-06-12,119.0999984741211,1843.0250244140625,-1.9736058572424675,-10.11667071796586,129.21666919208695,,0.0449843924688637,,,,,,,,,,,,,,,
2023-06-13,122.0999984741211,1819.5999755859373,-1.1257910200479229,-5.755746275368708,127.8557447494898,,0.0226934412508665,,,,,,,,,,,,,,,
2023-06-14,121.4000015258789,1857.800048828125,-1.6117586619368542,-8.21254620129875,129.61254772717766,,0.038297238812019,,,,,,,,,,,,,,,
2023-06-15,121.9499969482422,1853.800048828125,-1.4309189144338708,-7.268526690537897,129.21852363878008,,0.0409761169035157,,,,,,,,,,,,,,,
2023-06-16,125.1999969482422,1922.3499755859373,-1.443680896297153,-7.308874926103243,132.50887187434543,,0.0862809127168597,,,,,,,,,,,,,,,
2023-06-19,124.8499984741211,1946.699951171875,-1.7129394459654772,-8.662519902938357,133.51251837705945,,0.1159930545949479,,,,,,,,,,,,,,,
2023-06-20,125.1500015258789,1924.3499755859373,-1.3966770060152225,-7.074695083678762,132.22469660955767,,0.1063090571529105,,,,,,,,,,,,,,,
2023-06-21,122.8000030517578,1910.175048828125,-1.6810981227134605,-8.538046553380468,131.33804960513828,,0.1214180332523853,,,,,,,,,,,,,,,
2023-06-22,123.4499969482422,1880.2249755859373,-1.2315130693277168,-6.26572028893699,129.71571723717918,,0.1009763006286237,,,,,,,,,,,,,,,
2023-06-23,120.0500030517578,1820.2750244140625,-1.2852272484026406,-6.553025551961412,126.60302860371922,,0.1098754032665598,,,,,,,,,,,,,,,
2023-06-26,121.4000015258789,1850.5250244140625,-1.2928347196542735,-6.597800152340795,127.9978016782197,,0.120764726589101,,,,,,,,,,,,,,,
2023-06-27,118.4000015258789,1830.550048828125,-1.6553084014213266,-8.473277018730457,126.87327854460936,,0.1393427273414434,,,,,,,,,,,,,,,
2023-06-28,120.75,1860.949951171875,-1.4670859684734627,-7.523563195512906,128.2735631955129,,0.13026755222021,,,,,,,,,,,,,,,
2023-06-30,125.75,1896.25,-0.8180293920139826,-4.195276277509151,129.94527627750915,,0.0917487681915524,,,,,,,,,,,,,,,
2023-07-03,123.75,1885.0250244140625,-1.079411458000016,-5.542349037970922,129.29234903797092,,0.1028203959354965,,,,,,,,,,,,,,,
2023-07-04,122.0500030517578,1861.050048828125,-1.1590230221147777,-5.959802424079726,128.00980547583754,,0.0988218469250761,,,,,,,,,,,,,,,
