Dates,HEROMOTOCO.NS Y,BAJAJ-AUTO.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of BAJAJ-AUTO.NS X,Effective Margin of HEROMOTOCO.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of HEROMOTOCO.NS X,Effective Investment of HEROMOTOCO.NS Y,Multiplier X,Multiplier Y
2023-05-22,2692.14990234375,4523.25,-0.9257009041179746,-156.2824807325719,2848.432383076322,,0.1283428188124904,1.0,13563.75,135.6375,60.699501953125,74.937998046875,59.0,2.892633743433785,392.349609375,289.26337434337853,2225.25,-1832.900390625,6069.9501953125,7493.7998046875,1.0,2.0
2023-05-23,2710.449951171875,4498.10009765625,-0.7540151069090896,-127.2187400615362,2837.668691233411,,0.1019765140082276,2.0,18307.599609375,183.07599609375,91.625,91.45099609375,31.0,3.82546374664466,700.3505859375,382.546374664466,384.7001953125,315.650390625,9162.5,9145.099609375,1.0,2.0
2023-05-24,2738.699951171875,4517.60009765625,-0.5909149607569241,-99.49321992446858,2838.193171096344,,0.0778071187148134,,,,,102.827001953125,,,,,,,8871.849609375,10282.7001953125,1.0,2.0
2023-05-25,2732.800048828125,4644.0,-0.7766353095234905,-130.30843382943567,2863.1084826575607,,0.077830290992148,,,,,,,,,,,,,,,
2023-05-26,2745.14990234375,4615.9501953125,-0.6349803577537609,-106.52530655999452,2851.6752089037445,,0.070245169212193,,,,,,,,,,,,,,,
2023-05-29,2776.89990234375,4618.5,-0.422940942586162,-70.82979800363228,2847.7297003473823,,0.0718223697381445,,,,,,,,,,,,,,,
2023-05-30,2779.14990234375,4591.89990234375,-0.3472554622377788,-58.03292675021567,2837.1828290939657,,0.0687022435163551,,,,,,,,,,,,,,,
2023-05-31,2759.89990234375,4567.14990234375,-0.4031604759952818,-67.22129801267283,2827.121200356423,,0.0684264532954812,,,,,,,,,,,,,,,
2023-06-01,2800.39990234375,4643.60009765625,-0.2330840555229333,-38.68696331765796,2839.086865661408,,0.0674724057054296,Individual Breakup,,Lot HEROMOTOCO.NS Y,Lot  BAJAJ-AUTO.NS X,Total Profit,Total Trade,,,,,,,,,
2023-06-02,2892.64990234375,4669.10009765625,0.3041922561205599,50.33618792752623,2842.313714416224,,0.0558438693389499,Margin of BAJAJ-AUTO.NS X,Margin of HEROMOTOCO.NS Y,1,-223.5,1317.2001953125,2,,,,,,,,,
2023-06-05,2870.60009765625,4710.0498046875,0.1345919934249237,22.19665327427174,2848.4034443819783,,0.062966186342737,1,1,,,,,,,,,,,,,
2023-06-06,2904.800048828125,4726.25,0.3325231586441471,54.69168812709631,2850.1083607010287,,0.0757743622531642,,,,,,,,,,,,,,,
2023-06-07,2958.0,4780.75,0.5908809470758181,96.88746484413376,2861.112535155866,,0.0908608928700073,,,,,,,,,,,,,,,
2023-06-08,2964.800048828125,4800.64990234375,0.6108812626102131,99.89617885321786,2864.903869974907,,0.0899604039794643,,,,,,,,,,,,,,,
