Dates,ABBOTINDIA.NS Y,ZYDUSLIFE.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of ZYDUSLIFE.NS X,Effective Margin of ABBOTINDIA.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of ABBOTINDIA.NS X,Effective Investment of ABBOTINDIA.NS Y,Multiplier X,Multiplier Y
2023-06-06,21823.05078125,515.4500122070312,1.2641777169098696,2192.7166348275714,19630.33414642243,,0.2249982691024328,,,,,,,,,,,,,,,
2023-06-07,21865.80078125,515.0999755859375,1.2762382608314102,2204.315616746764,19661.48516450324,,0.2152664734699162,,,,,,,,,,,,,,,
2023-06-08,21645.25,512.9500122070312,1.1431298525719098,1966.273858238383,19678.976141761617,,0.2019776734840113,,,,,,,,,,,,,,,
2023-06-09,21791.150390625,507.75,1.2351519721292723,2116.4172639018507,19674.73312672315,,0.1761580246757909,,,,,,,,,,,,,,,
2023-06-12,21960.400390625,510.0,1.3136957365286512,2242.955158707788,19717.44523191721,,0.174003849000489,,,,,,,,,,,,,,,
2023-06-13,22155.69921875,517.6500244140625,1.384635313587367,2355.4138877425285,19800.28533100747,,0.1708734353779536,,,,,,,,,,,,,,,
2023-06-14,22038.69921875,532.3499755859375,1.2393172144556754,2098.629524566772,19940.06969418323,,0.1668516925202592,,,,,,,,,,,,,,,
2023-06-15,22432.55078125,549.1500244140625,1.3793283026890324,2325.7193359822413,20106.83144526776,,0.134355782982419,,,,,,,,,,,,,,,
2023-06-16,22711.5,551.0499877929688,1.5142881396950971,2542.3615243919994,20169.138475608,,0.1651623405264929,,,,,,,,,,,,,,,
2023-06-19,23093.5,554.1500244140625,1.703583351320441,2848.9352970109976,20244.564702989,,0.1650515984610339,,,,,,,,,,,,,,,
2023-06-20,22996.900390625,556.0499877929688,1.6122258726088146,2684.2576818957896,20312.64270872921,,0.1415723224037646,,,,,,,,,,,,,,,
2023-06-21,22678.900390625,560.0999755859375,1.3746177053119328,2277.413741158238,20401.48664946676,,0.1074380634622185,,,,,,,,,,,,,,,
2023-06-22,22554.849609375,552.9000244140625,1.3142220960399282,2164.450405381187,20390.399203993813,,0.144208547247426,,,,,,,,,,,,,,,
2023-06-23,22659.30078125,557.0999755859375,1.3280400902908218,2174.2754095669297,20485.02537168307,,0.1278918058976246,,,,,,,,,,,,,,,
2023-06-26,22841.150390625,561.7999877929688,1.384090932256814,2251.935328045922,20589.21506257908,,0.1237549336595281,,,,,,,,,,,,,,,
2023-06-27,22707.80078125,570.7000122070312,1.2175494703343042,1966.766472900428,20741.03430834957,,0.088696383351383,,,,,,,,,,,,,,,
2023-06-28,23202.30078125,582.4500122070312,1.4126344367092327,2265.3002655880846,20937.000515661915,,0.0951042788353027,,,,,,,,,,,,,,,
2023-06-30,23419.150390625,583.0499877929688,1.5086860718261204,2406.7792769748667,21012.371113650133,,0.0925496923170818,,,,,,,,,,,,,,,
2023-07-03,23249.69921875,578.4000244140625,1.4017959095393522,2223.8077824659085,21025.89143628409,,0.0724190808785861,,,,,,,,,,,,,,,
2023-07-04,23209.19921875,574.0999755859375,1.3762305383554003,2170.473913336904,21038.725305413096,,0.0588041586318282,,,,,,,,,,,,,,,
2023-07-05,23306.0,585.0,1.318111559771698,2063.152406159519,21242.84759384048,,0.0529658413198963,,,,,,,,,,,,,,,
2023-07-06,23825.75,588.0999755859375,1.5850420776041387,2463.9513785296986,21361.7986214703,,0.0482090197656376,,,,,,,,,,,,,,,
2023-07-07,23499.400390625,582.25,1.3858973693391063,2138.7248073879164,21360.675583237084,,0.0265907235293072,,,,,,,,,,,,,,,
2023-07-10,23470.44921875,581.5999755859375,1.3352708860018356,2043.7800094717493,21426.66920927825,,0.033858737393346,,,,,,,,,,,,,,,
2023-07-11,23693.19921875,584.8499755859375,1.4124343957576144,2142.9189837316007,21550.2802350184,,0.0318958377759861,,,,,,,,,,,,,,,
2023-07-12,23564.5,593.4000244140625,1.2047840430448915,1809.8880571774132,21754.611942822587,,0.0338745436646071,,,,,,,,,,,,,,,
